n_rl_m,chi_rl_rad,s_ref_rl_m,theta_ref_rl_rad,mu_ref_rl_rad,phi_ref_rl_rad,dtheta_ref_rl_radpm,dmu_ref_rl_radpm,dphi_ref_rl_radpm
0.093518,0.001487,2899.579179,5.556193,-0.001289,-0.023651,0.0011,0.000028,-0.000009
0.095007,0.00149,2900.579034,5.557287,-0.001258,-0.023661,0.001088,0.000033,-0.00001
0.096498,0.001494,2901.578889,5.558369,-0.001223,-0.023671,0.001076,0.000037,-0.00001
0.097993,0.001497,2902.578744,5.559438,-0.001184,-0.023681,0.001063,0.000042,-0.000011
0.099491,0.0015,2903.578599,5.560495,-0.00114,-0.023693,0.001051,0.000046,-0.000012
0.100992,0.001503,2904.578454,5.561541,-0.001092,-0.023704,0.00104,0.00005,-0.000012
0.102496,0.001505,2905.578309,5.562574,-0.001041,-0.023717,0.001028,0.000053,-0.000013
0.104002,0.001508,2906.578163,5.563596,-0.000986,-0.02373,0.001016,0.000057,-0.000014
0.105511,0.00151,2907.578018,5.564606,-0.000927,-0.023745,0.001005,0.00006,-0.000015
0.107021,0.001512,2908.577873,5.565605,-0.000866,-0.02376,0.000993,0.000063,-0.000016
0.108533,0.001514,2909.577728,5.566592,-0.000801,-0.023776,0.000982,0.000066,-0.000016
0.110047,0.001515,2910.577583,5.567568,-0.000734,-0.023793,0.00097,0.000068,-0.000017
0.111563,0.001516,2911.577438,5.568533,-0.000665,-0.02381,0.000959,0.000071,-0.000018
0.113079,0.001518,2912.577293,5.569486,-0.000593,-0.023829,0.000948,0.000073,-0.000019
0.114597,0.001519,2913.577148,5.570429,-0.00052,-0.023848,0.000937,0.000075,-0.00002
0.116116,0.001519,2914.577003,5.57136,-0.000444,-0.023869,0.000926,0.000076,-0.00002
0.117635,0.00152,2915.576857,5.572281,-0.000367,-0.023889,0.000915,0.000078,-0.000021
0.119155,0.00152,2916.576712,5.573191,-0.000288,-0.023911,0.000905,0.00008,-0.000022
0.120675,0.001521,2917.576567,5.57409,-0.000208,-0.023933,0.000894,0.000081,-0.000022
0.122195,0.001521,2918.576422,5.574979,-0.000126,-0.023955,0.000883,0.000082,-0.000022
0.123715,0.001521,2919.576277,5.575857,-0.000043,-0.023977,0.000873,0.000084,-0.000023
0.125235,0.00152,2920.576132,5.576725,0.000041,-0.024,0.000863,0.000085,-0.000023
0.126755,0.00152,2921.575987,5.577582,0.000127,-0.024023,0.000852,0.000086,-0.000023
0.128274,0.001519,2922.575842,5.578429,0.000214,-0.024046,0.000842,0.000088,-0.000023
0.129792,0.001518,2923.575697,5.579266,0.000303,-0.024069,0.000832,0.000089,-0.000023
0.13131,0.001517,2924.575551,5.580094,0.000392,-0.024092,0.000822,0.00009,-0.000023
0.132826,0.001516,2925.575406,5.580911,0.000482,-0.024115,0.000812,0.000091,-0.000023
0.134341,0.001515,2926.575261,5.581718,0.000573,-0.024138,0.000803,0.000091,-0.000023
0.135855,0.001513,2927.575116,5.582516,0.000664,-0.02416,0.000793,0.000092,-0.000022
0.137367,0.001512,2928.574971,5.583304,0.000756,-0.024183,0.000783,0.000092,-0.000022
0.138877,0.00151,2929.574826,5.584083,0.000848,-0.024205,0.000774,0.000092,-0.000022
0.140386,0.001508,2930.574681,5.584852,0.000939,-0.024227,0.000765,0.000092,-0.000022
0.141892,0.001506,2931.574536,5.585612,0.00103,-0.024248,0.000755,0.000091,-0.000021
0.143397,0.001504,2932.574391,5.586362,0.001121,-0.024269,0.000746,0.00009,-0.000021
0.144899,0.001501,2933.574245,5.587104,0.001211,-0.02429,0.000737,0.000089,-0.00002
0.146398,0.001499,2934.5741,5.587836,0.001299,-0.02431,0.000728,0.000088,-0.00002
0.147895,0.001496,2935.573955,5.588559,0.001386,-0.02433,0.000719,0.000086,-0.000019
0.14939,0.001493,2936.57381,5.589274,0.001472,-0.024349,0.00071,0.000084,-0.000019
0.150881,0.00149,2937.573665,5.58998,0.001555,-0.024368,0.000702,0.000082,-0.000018
0.15237,0.001487,2938.57352,5.590677,0.001636,-0.024386,0.000693,0.00008,-0.000018
0.153855,0.001484,2939.573375,5.591365,0.001714,-0.024403,0.000684,0.000077,-0.000017
0.155337,0.001481,2940.57323,5.592046,0.00179,-0.02442,0.000676,0.000074,-0.000017
0.156816,0.001478,2941.573085,5.592717,0.001863,-0.024436,0.000668,0.000071,-0.000016
0.158292,0.001474,2942.572939,5.593381,0.001932,-0.024452,0.00066,0.000068,-0.000015
0.159764,0.001471,2943.572794,5.594036,0.001998,-0.024467,0.000651,0.000064,-0.000014
0.161232,0.001467,2944.572649,5.594683,0.002059,-0.024481,0.000643,0.00006,-0.000014
0.162697,0.001463,2945.572504,5.595323,0.002117,-0.024494,0.000635,0.000056,-0.000013
0.164157,0.001459,2946.572359,5.595954,0.002171,-0.024506,0.000628,0.000051,-0.000012
0.165614,0.001455,2947.572214,5.596578,0.002219,-0.024518,0.00062,0.000047,-0.000011
0.167067,0.001451,2948.572069,5.597194,0.002264,-0.024529,0.000612,0.000042,-0.00001
0.168515,0.001447,2949.571924,5.597803,0.002303,-0.024539,0.000605,0.000037,-0.00001
0.169959,0.001442,2950.571779,5.598404,0.002337,-0.024548,0.000597,0.000032,-0.000009
0.171398,0.001438,2951.571633,5.598997,0.002366,-0.024557,0.00059,0.000026,-0.000008
0.172833,0.001433,2952.571488,5.599584,0.00239,-0.024564,0.000583,0.000021,-0.000007
0.174264,0.001428,2953.571343,5.600163,0.002408,-0.024571,0.000576,0.000016,-0.000006
0.175689,0.001423,2954.571198,5.600735,0.002421,-0.024577,0.000569,0.00001,-0.000005
0.17711,0.001418,2955.571053,5.6013,0.002428,-0.024582,0.000562,0.000004,-0.000005
0.178525,0.001413,2956.570908,5.601858,0.002429,-0.024586,0.000555,-0.000002,-0.000004
0.179935,0.001408,2957.570763,5.602409,0.002425,-0.024589,0.000548,-0.000007,-0.000003
0.181341,0.001403,2958.570618,5.602954,0.002414,-0.024592,0.000541,-0.000013,-0.000002
0.18274,0.001397,2959.570473,5.603492,0.002398,-0.024594,0.000535,-0.000019,-0.000002
0.184135,0.001392,2960.570327,5.604023,0.002376,-0.024595,0.000528,-0.000025,-0.000001
0.185524,0.001386,2961.570182,5.604548,0.002347,-0.024595,0.000522,-0.000031,0
0.186907,0.001381,2962.570037,5.605067,0.002313,-0.024595,0.000515,-0.000037,0
0.188284,0.001375,2963.569892,5.605579,0.002272,-0.024595,0.000509,-0.000043,0.000001
0.189656,0.001369,2964.569747,5.606085,0.002226,-0.024593,0.000503,-0.000049,0.000002
0.191022,0.001363,2965.569602,5.606585,0.002174,-0.024592,0.000497,-0.000055,0.000002
0.192381,0.001357,2966.569457,5.607079,0.002115,-0.024589,0.000491,-0.000061,0.000003
0.193735,0.001351,2967.569312,5.607566,0.002051,-0.024586,0.000485,-0.000067,0.000003
0.195082,0.001345,2968.569167,5.608049,0.001982,-0.024583,0.000479,-0.000072,0.000003
0.196424,0.001338,2969.569021,5.608525,0.001907,-0.02458,0.000473,-0.000078,0.000004
0.197758,0.001332,2970.568876,5.608995,0.001827,-0.024576,0.000468,-0.000083,0.000004
0.199087,0.001325,2971.568731,5.60946,0.001741,-0.024571,0.000462,-0.000088,0.000004
0.200409,0.001319,2972.568586,5.60992,0.001651,-0.024567,0.000457,-0.000093,0.000005
0.201724,0.001312,2973.568441,5.610373,0.001556,-0.024562,0.000451,-0.000097,0.000005
0.203032,0.001306,2974.568296,5.610822,0.001456,-0.024557,0.000446,-0.000102,0.000005
0.204334,0.001299,2975.568151,5.611265,0.001352,-0.024552,0.000441,-0.000106,0.000005
0.205629,0.001292,2976.568006,5.611703,0.001244,-0.024546,0.000435,-0.00011,0.000005
0.206918,0.001285,2977.567861,5.612136,0.001133,-0.024541,0.00043,-0.000113,0.000005
0.208199,0.001278,2978.567715,5.612563,0.001018,-0.024536,0.000425,-0.000116,0.000005
0.209473,0.001271,2979.56757,5.612986,0.000901,-0.02453,0.00042,-0.000119,0.000005
0.210741,0.001264,2980.567425,5.613404,0.00078,-0.024525,0.000415,-0.000122,0.000005
0.212001,0.001257,2981.56728,5.613816,0.000657,-0.02452,0.00041,-0.000124,0.000005
0.213254,0.00125,2982.567135,5.614224,0.000533,-0.024515,0.000406,-0.000126,0.000005
0.2145,0.001242,2983.56699,5.614628,0.000406,-0.024511,0.000401,-0.000127,0.000005
0.215738,0.001235,2984.566845,5.615026,0.000278,-0.024506,0.000396,-0.000129,0.000004
0.216969,0.001228,2985.5667,5.61542,0.000149,-0.024502,0.000392,-0.000129,0.000004
0.218193,0.00122,2986.566555,5.61581,0.00002,-0.024499,0.000387,-0.00013,0.000003
0.219409,0.001213,2987.566409,5.616195,-0.00011,-0.024495,0.000383,-0.00013,0.000003
0.220618,0.001205,2988.566264,5.616576,-0.00024,-0.024492,0.000379,-0.00013,0.000003
0.221819,0.001198,2989.566119,5.616952,-0.000369,-0.02449,0.000374,-0.000129,0.000002
0.223013,0.00119,2990.565974,5.617324,-0.000498,-0.024488,0.00037,-0.000128,0.000002
0.224199,0.001182,2991.565829,5.617693,-0.000625,-0.024487,0.000366,-0.000127,0.000001
0.225377,0.001174,2992.565684,5.618056,-0.000751,-0.024486,0.000362,-0.000125,0
0.226547,0.001167,2993.565539,5.618416,-0.000875,-0.024486,0.000358,-0.000123,0
0.22771,0.001159,2994.565394,5.618773,-0.000997,-0.024487,0.000354,-0.000121,-0.000001
0.228864,0.001151,2995.565249,5.619125,-0.001117,-0.024489,0.00035,-0.000118,-0.000002
0.230011,0.001143,2996.565103,5.619473,-0.001234,-0.024491,0.000347,-0.000115,-0.000003
0.231149,0.001135,2997.564958,5.619818,-0.001347,-0.024494,0.000343,-0.000112,-0.000003
0.232279,0.001126,2998.564813,5.620159,-0.001458,-0.024498,0.000339,-0.000109,-0.000004
0.233401,0.001118,2999.564668,5.620496,-0.001565,-0.024502,0.000336,-0.000105,-0.000005
0.234515,0.00111,3000.564523,5.62083,-0.001668,-0.024508,0.000332,-0.000101,-0.000006
0.235621,0.001102,3001.564378,5.62116,-0.001767,-0.024514,0.000329,-0.000097,-0.000007
0.236718,0.001093,3002.564233,5.621487,-0.001862,-0.024521,0.000325,-0.000093,-0.000008
0.237807,0.001085,3003.564088,5.621811,-0.001952,-0.024529,0.000322,-0.000088,-0.000009
0.238887,0.001076,3004.563943,5.622131,-0.002038,-0.024538,0.000319,-0.000083,-0.000009
0.239959,0.001068,3005.563797,5.622448,-0.002119,-0.024548,0.000316,-0.000078,-0.00001
0.241023,0.001059,3006.563652,5.622762,-0.002194,-0.024559,0.000313,-0.000073,-0.000011
0.242078,0.001051,3007.563507,5.623073,-0.002265,-0.02457,0.00031,-0.000068,-0.000012
0.243124,0.001042,3008.563362,5.623381,-0.002331,-0.024583,0.000307,-0.000063,-0.000013
0.244162,0.001034,3009.563217,5.623686,-0.002391,-0.024596,0.000304,-0.000058,-0.000014
0.245191,0.001025,3010.563072,5.623989,-0.002446,-0.024611,0.000301,-0.000052,-0.000015
0.246211,0.001016,3011.562927,5.624288,-0.002495,-0.024626,0.000298,-0.000047,-0.000016
0.247223,0.001008,3012.562782,5.624585,-0.002539,-0.024642,0.000295,-0.000041,-0.000016
0.248226,0.000999,3013.562637,5.624879,-0.002577,-0.024659,0.000293,-0.000036,-0.000017
0.24922,0.00099,3014.562491,5.62517,-0.00261,-0.024676,0.00029,-0.00003,-0.000018
0.250206,0.000981,3015.562346,5.625459,-0.002637,-0.024695,0.000288,-0.000024,-0.000019
0.251183,0.000973,3016.562201,5.625745,-0.002659,-0.024714,0.000285,-0.000019,-0.000019
0.252151,0.000964,3017.562056,5.626029,-0.002675,-0.024734,0.000283,-0.000014,-0.00002
0.25311,0.000955,3018.561911,5.626311,-0.002686,-0.024754,0.000281,-0.000008,-0.000021
0.25406,0.000946,3019.561766,5.626591,-0.002692,-0.024775,0.000278,-0.000003,-0.000021
0.255001,0.000937,3020.561621,5.626868,-0.002692,-0.024797,0.000276,0.000002,-0.000022
0.255933,0.000928,3021.561476,5.627143,-0.002688,-0.024819,0.000274,0.000007,-0.000023
0.256857,0.000919,3022.561331,5.627416,-0.002678,-0.024842,0.000272,0.000012,-0.000023
0.257771,0.00091,3023.561185,5.627688,-0.002663,-0.024865,0.00027,0.000017,-0.000023
0.258676,0.000901,3024.56104,5.627957,-0.002644,-0.024889,0.000268,0.000022,-0.000024
0.259573,0.000892,3025.560895,5.628224,-0.00262,-0.024913,0.000267,0.000026,-0.000024
0.26046,0.000883,3026.56075,5.62849,-0.002592,-0.024937,0.000265,0.00003,-0.000024
0.261338,0.000874,3027.560605,5.628754,-0.00256,-0.024962,0.000263,0.000034,-0.000025
0.262207,0.000864,3028.56046,5.629017,-0.002523,-0.024986,0.000262,0.000038,-0.000025
0.263066,0.000855,3029.560315,5.629278,-0.002483,-0.025011,0.00026,0.000042,-0.000025
0.263917,0.000846,3030.56017,5.629537,-0.002439,-0.025036,0.000259,0.000046,-0.000025
0.264758,0.000837,3031.560025,5.629795,-0.002392,-0.025061,0.000257,0.000049,-0.000025
0.265589,0.000827,3032.559879,5.630052,-0.002341,-0.025086,0.000256,0.000052,-0.000025
0.266412,0.000818,3033.559734,5.630307,-0.002287,-0.02511,0.000255,0.000055,-0.000025
0.267225,0.000808,3034.559589,5.630562,-0.00223,-0.025135,0.000254,0.000058,-0.000024
0.268028,0.000799,3035.559444,5.630815,-0.002171,-0.025159,0.000253,0.000061,-0.000024
0.268822,0.000789,3036.559299,5.631067,-0.002109,-0.025183,0.000252,0.000063,-0.000024
0.269606,0.00078,3037.559154,5.631318,-0.002045,-0.025206,0.000251,0.000065,-0.000023
0.270381,0.00077,3038.559009,5.631568,-0.001979,-0.025229,0.00025,0.000067,-0.000023
0.271146,0.00076,3039.558864,5.631817,-0.00191,-0.025251,0.000249,0.000069,-0.000022
0.271901,0.000751,3040.558719,5.632065,-0.00184,-0.025273,0.000248,0.000071,-0.000021
0.272647,0.000741,3041.558573,5.632313,-0.001769,-0.025294,0.000247,0.000072,-0.000021
0.273383,0.000731,3042.558428,5.632559,-0.001696,-0.025314,0.000246,0.000073,-0.00002
0.274109,0.000722,3043.558283,5.632806,-0.001623,-0.025333,0.000246,0.000074,-0.000019
0.274826,0.000712,3044.558138,5.633051,-0.001548,-0.025351,0.000245,0.000075,-0.000018
0.275532,0.000702,3045.557993,5.633296,-0.001472,-0.025369,0.000245,0.000076,-0.000017
0.276229,0.000692,3046.557848,5.633541,-0.001396,-0.025385,0.000244,0.000077,-0.000016
0.276917,0.000682,3047.557703,5.633785,-0.001319,-0.0254,0.000244,0.000077,-0.000015
0.277594,0.000673,3048.557558,5.634028,-0.001242,-0.025414,0.000244,0.000077,-0.000013
0.278262,0.000663,3049.557413,5.634272,-0.001165,-0.025427,0.000243,0.000077,-0.000012
0.27892,0.000653,3050.557267,5.634515,-0.001088,-0.025438,0.000243,0.000077,-0.000011
0.279568,0.000643,3051.557122,5.634758,-0.001011,-0.025448,0.000243,0.000077,-0.000009
0.280206,0.000634,3052.556977,5.635001,-0.000934,-0.025457,0.000243,0.000077,-0.000008
0.280835,0.000624,3053.556832,5.635243,-0.000858,-0.025464,0.000243,0.000076,-0.000006
0.281454,0.000614,3054.556687,5.635486,-0.000782,-0.025469,0.000243,0.000076,-0.000005
0.282063,0.000605,3055.556542,5.635729,-0.000706,-0.025473,0.000243,0.000075,-0.000003
0.282663,0.000595,3056.556397,5.635971,-0.000632,-0.025475,0.000243,0.000074,-0.000001
0.283253,0.000585,3057.556252,5.636214,-0.000558,-0.025476,0.000243,0.000073,0
0.283833,0.000576,3058.556107,5.636457,-0.000485,-0.025474,0.000243,0.000073,0.000002
0.284403,0.000566,3059.555961,5.636701,-0.000413,-0.025471,0.000244,0.000072,0.000004
0.284964,0.000556,3060.555816,5.636944,-0.000342,-0.025466,0.000244,0.000071,0.000006
0.285515,0.000546,3061.555671,5.637188,-0.000272,-0.025459,0.000244,0.000069,0.000008
0.286057,0.000537,3062.555526,5.637433,-0.000203,-0.02545,0.000245,0.000068,0.00001
0.286588,0.000527,3063.555381,5.637678,-0.000135,-0.025439,0.000245,0.000067,0.000012
0.28711,0.000517,3064.555236,5.637923,-0.000069,-0.025427,0.000246,0.000066,0.000014
0.287622,0.000507,3065.555091,5.638169,-0.000003,-0.025412,0.000246,0.000065,0.000016
0.288124,0.000497,3066.554946,5.638416,0.00006,-0.025395,0.000247,0.000063,0.000018
0.288615,0.000487,3067.554801,5.638664,0.000123,-0.025376,0.000248,0.000062,0.00002
0.289097,0.000477,3068.554655,5.638912,0.000184,-0.025354,0.000249,0.000061,0.000022
0.289569,0.000467,3069.55451,5.639161,0.000244,-0.025331,0.000249,0.000059,0.000024
0.290031,0.000457,3070.554365,5.639411,0.000303,-0.025306,0.00025,0.000058,0.000026
0.290483,0.000447,3071.55422,5.639661,0.00036,-0.025278,0.000251,0.000056,0.000029
0.290924,0.000436,3072.554075,5.639913,0.000416,-0.025248,0.000252,0.000055,0.000031
0.291355,0.000426,3073.55393,5.640165,0.00047,-0.025217,0.000253,0.000054,0.000033
0.291776,0.000416,3074.553785,5.640419,0.000523,-0.025183,0.000254,0.000052,0.000035
0.292187,0.000406,3075.55364,5.640673,0.000575,-0.025146,0.000255,0.000051,0.000037
0.292588,0.000396,3076.553495,5.640929,0.000625,-0.025108,0.000256,0.00005,0.000039
0.292978,0.000385,3077.553349,5.641186,0.000674,-0.025068,0.000257,0.000048,0.000042
0.293358,0.000375,3078.553204,5.641444,0.000721,-0.025025,0.000259,0.000047,0.000044
0.293728,0.000365,3079.553059,5.641703,0.000767,-0.02498,0.00026,0.000045,0.000046
0.294087,0.000354,3080.552914,5.641963,0.000812,-0.024933,0.000261,0.000044,0.000048
0.294437,0.000344,3081.552769,5.642225,0.000856,-0.024884,0.000262,0.000043,0.00005
0.294776,0.000334,3082.552624,5.642488,0.000898,-0.024833,0.000264,0.000041,0.000052
0.295104,0.000324,3083.552479,5.642752,0.000939,-0.02478,0.000265,0.00004,0.000054
0.295423,0.000314,3084.552334,5.643018,0.000978,-0.024725,0.000266,0.000039,0.000056
0.295731,0.000303,3085.552189,5.643285,0.001016,-0.024668,0.000268,0.000038,0.000058
0.29603,0.000293,3086.552043,5.643554,0.001053,-0.02461,0.000269,0.000036,0.00006
0.296318,0.000283,3087.551898,5.643824,0.001089,-0.024549,0.000271,0.000035,0.000062
0.296595,0.000273,3088.551753,5.644096,0.001124,-0.024486,0.000273,0.000034,0.000064
0.296863,0.000263,3089.551608,5.644369,0.001158,-0.024422,0.000274,0.000033,0.000065
0.29712,0.000252,3090.551463,5.644644,0.00119,-0.024355,0.000276,0.000032,0.000067
0.297368,0.000242,3091.551318,5.64492,0.001221,-0.024288,0.000277,0.000031,0.000069
0.297605,0.000232,3092.551173,5.645199,0.001252,-0.024218,0.000279,0.00003,0.00007
0.297831,0.000222,3093.551028,5.645479,0.001281,-0.024147,0.000281,0.000029,0.000072
0.298048,0.000212,3094.550883,5.645761,0.001309,-0.024074,0.000283,0.000028,0.000074
0.298255,0.000201,3095.550738,5.646044,0.001336,-0.024,0.000285,0.000027,0.000075
0.298451,0.000191,3096.550592,5.64633,0.001363,-0.023924,0.000287,0.000026,0.000076
0.298637,0.000181,3097.550447,5.646617,0.001388,-0.023847,0.000288,0.000025,0.000078
0.298813,0.000171,3098.550302,5.646907,0.001413,-0.023769,0.00029,0.000024,0.000079
0.298978,0.000161,3099.550157,5.647198,0.001436,-0.023689,0.000292,0.000023,0.00008
0.299134,0.00015,3100.550012,5.647491,0.001459,-0.023608,0.000294,0.000022,0.000081
0.299279,0.00014,3101.549867,5.647787,0.001481,-0.023526,0.000296,0.000021,0.000083
0.299414,0.00013,3102.549722,5.648084,0.001502,-0.023443,0.000299,0.000021,0.000084
0.299539,0.00012,3103.549577,5.648384,0.001522,-0.023359,0.000301,0.00002,0.000085
0.299653,0.000109,3104.549432,5.648686,0.001542,-0.023274,0.000303,0.000019,0.000085
0.299757,0.000099,3105.549286,5.648989,0.001561,-0.023188,0.000305,0.000019,0.000086
0.299851,0.000089,3106.549141,5.649295,0.001579,-0.023102,0.000307,0.000018,0.000087
0.299935,0.000079,3107.548996,5.649604,0.001596,-0.023014,0.000309,0.000017,0.000088
0.300009,0.000068,3108.548851,5.649914,0.001613,-0.022926,0.000312,0.000016,0.000088
0.300072,0.000058,3109.548706,5.650227,0.001629,-0.022838,0.000314,0.000016,0.000089
0.300125,0.000048,3110.548561,5.650542,0.001644,-0.022749,0.000316,0.000015,0.000089
0.300167,0.000037,3111.548416,5.65086,0.001658,-0.022659,0.000319,0.000014,0.00009
0.3002,0.000027,3112.548271,5.65118,0.001672,-0.022569,0.000321,0.000013,0.00009
0.300222,0.000017,3113.548126,5.651502,0.001684,-0.022478,0.000324,0.000012,0.000091
0.300233,0.000007,3114.54798,5.651827,0.001696,-0.022387,0.000326,0.000011,0.000091
0.300235,-0.000004,3115.547835,5.652154,0.001706,-0.022296,0.000329,0.00001,0.000091
0.300226,-0.000014,3116.54769,5.652484,0.001715,-0.022204,0.000331,0.000009,0.000092
0.300207,-0.000024,3117.547545,5.652817,0.001723,-0.022113,0.000334,0.000008,0.000092
0.300178,-0.000035,3118.5474,5.653151,0.001731,-0.02202,0.000336,0.000007,0.000092
0.300138,-0.000045,3119.547255,5.653489,0.001737,-0.021928,0.000339,0.000006,0.000092
0.300088,-0.000055,3120.54711,5.653829,0.001742,-0.021836,0.000341,0.000005,0.000092
0.300028,-0.000065,3121.546965,5.654171,0.001746,-0.021743,0.000344,0.000004,0.000092
0.299957,-0.000076,3122.54682,5.654517,0.00175,-0.021651,0.000347,0.000004,0.000093
0.299877,-0.000086,3123.546674,5.654865,0.001754,-0.021559,0.000349,0.000003,0.000092
0.299786,-0.000096,3124.546529,5.655215,0.001757,-0.021466,0.000352,0.000003,0.000092
0.299685,-0.000106,3125.546384,5.655569,0.001759,-0.021374,0.000355,0.000003,0.000092
0.299574,-0.000116,3126.546239,5.655925,0.001762,-0.021282,0.000358,0.000003,0.000092
0.299452,-0.000127,3127.546094,5.656284,0.001765,-0.02119,0.00036,0.000003,0.000092
0.29932,-0.000137,3128.545949,5.656645,0.001768,-0.021099,0.000363,0.000003,0.000091
0.299178,-0.000147,3129.545804,5.65701,0.001771,-0.021008,0.000366,0.000003,0.000091
0.299026,-0.000157,3130.545659,5.657377,0.001774,-0.020917,0.000369,0.000003,0.00009
0.298864,-0.000168,3131.545514,5.657747,0.001777,-0.020828,0.000372,0.000003,0.000089
0.298691,-0.000178,3132.545368,5.65812,0.001779,-0.020739,0.000375,0.000003,0.000089
0.298508,-0.000188,3133.545223,5.658496,0.001782,-0.02065,0.000377,0.000002,0.000088
0.298315,-0.000198,3134.545078,5.658875,0.001784,-0.020563,0.00038,0.000002,0.000087
0.298112,-0.000208,3135.544933,5.659257,0.001786,-0.020477,0.000383,0.000001,0.000086
0.297899,-0.000218,3136.544788,5.659641,0.001787,-0.020391,0.000386,0.000001,0.000085
0.297676,-0.000228,3137.544643,5.660029,0.001787,-0.020307,0.000389,0,0.000084
0.297443,-0.000238,3138.544498,5.66042,0.001786,-0.020224,0.000392,-0.000001,0.000082
0.297199,-0.000248,3139.544353,5.660813,0.001784,-0.020142,0.000395,-0.000002,0.000081
0.296946,-0.000258,3140.544208,5.66121,0.001782,-0.020062,0.000398,-0.000003,0.000079
0.296683,-0.000268,3141.544062,5.66161,0.001778,-0.019984,0.000401,-0.000004,0.000078
